#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0803_6_91w.pdb 0.409 5.307 1.651 0.52692 Medium Medium
allpdb0803_6_67w.pdb 0.348 5.586 1.899 0.47702 Medium Acceptable
allpdb0803_6_39w.pdb 0.409 4.466 1.621 0.55135 Medium Medium
allpdb0803_6_83w.pdb 0.545 3.651 1.166 0.67104 Medium Medium
allpdb0803_6_57w.pdb 0.333 6.917 2.207 0.41695 Acceptable Acceptable
allpdb0803_6_48w.pdb 0.455 4.624 1.611 0.56357 Medium Medium
allpdb0803_6_135w.pdb 0.424 3.365 1.563 0.58943 Medium Medium
allpdb0803_6_177w.pdb 0.455 2.756 1.133 0.66540 Medium Medium
allpdb0803_6_108w.pdb 0.333 6.781 2.719 0.39258 Acceptable Acceptable
allpdb0803_6_1w.pdb 0.424 4.985 1.483 0.55805 Medium Medium
allpdb0803_6_68w.pdb 0.500 2.569 1.218 0.67302 Medium Medium
allpdb0803_6_109w.pdb 0.439 4.066 1.190 0.62224 Medium Medium
allpdb0803_6_101w.pdb 0.561 3.476 1.182 0.67811 Medium Medium
allpdb0803_6_137w.pdb 0.545 3.899 1.235 0.65582 Medium Medium
allpdb0803_6_160w.pdb 0.394 7.277 2.447 0.41469 Acceptable Acceptable
allpdb0803_6_12w.pdb 0.394 5.572 1.678 0.51257 Medium Medium
allpdb0803_6_192w.pdb 0.364 4.473 1.447 0.55497 Medium Medium
allpdb0803_6_117w.pdb 0.364 4.617 1.852 0.51064 Medium Medium
allpdb0803_6_99w.pdb 0.545 2.564 0.903 0.73194 High Medium
allpdb0803_6_25w.pdb 0.273 3.806 1.630 0.52142 Acceptable Medium
allpdb0803_6_21w.pdb 0.318 4.136 1.605 0.53103 Medium Medium
allpdb0803_6_195w.pdb 0.348 8.027 2.602 0.37549 Acceptable Acceptable
allpdb0803_6_71w.pdb 0.000 28.762 11.845 0.03203 Incorrect Incorrect
allpdb0803_6_13w.pdb 0.303 4.601 1.752 0.49977 Medium Medium
allpdb0803_6_61w.pdb 0.333 5.366 1.807 0.48545 Medium Acceptable
allpdb0803_6_69w.pdb 0.303 5.339 2.176 0.44742 Acceptable Acceptable
allpdb0803_6_143w.pdb 0.030 15.696 6.654 0.10181 Incorrect Incorrect
