#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0854_8_4w.pdb 0.463 3.232 1.363 0.62810 Medium Medium
allpdb0854_8_86w.pdb 0.463 4.239 1.484 0.58968 Medium Medium
allpdb0854_8_90w.pdb 0.521 3.153 1.248 0.66358 Medium Medium
allpdb0854_8_17w.pdb 0.537 2.758 1.078 0.70044 Medium Medium
allpdb0854_8_30w.pdb 0.463 3.879 1.197 0.63381 Medium Medium
allpdb0854_8_58w.pdb 0.463 3.866 1.411 0.60734 Medium Medium
allpdb0854_8_41w.pdb 0.488 3.463 1.304 0.63821 Medium Medium
allpdb0854_8_70w.pdb 0.496 3.394 1.148 0.66294 Medium Medium
allpdb0854_8_28w.pdb 0.545 3.062 1.200 0.68014 Medium Medium
allpdb0854_8_11w.pdb 0.521 3.323 1.120 0.67676 Medium Medium
allpdb0854_8_163w.pdb 0.471 3.285 1.294 0.63815 Medium Medium
allpdb0854_8_140w.pdb 0.521 2.952 1.047 0.69519 Medium Medium
allpdb0854_8_35w.pdb 0.562 3.275 1.067 0.69893 Medium Medium
allpdb0854_8_54w.pdb 0.455 4.773 1.661 0.55465 Medium Medium
allpdb0854_8_127w.pdb 0.512 4.694 1.301 0.61647 Medium Medium
allpdb0854_8_94w.pdb 0.545 2.708 1.045 0.70884 Medium Medium
allpdb0854_8_181w.pdb 0.496 2.676 1.069 0.68957 Medium Medium
allpdb0854_8_144w.pdb 0.504 2.980 1.091 0.68286 Medium Medium
allpdb0854_8_21w.pdb 0.430 4.609 1.687 0.54799 Medium Medium
allpdb0854_8_196w.pdb 0.446 3.932 1.305 0.61310 Medium Medium
allpdb0854_8_178w.pdb 0.562 2.872 1.165 0.69439 Medium Medium
allpdb0854_8_197w.pdb 0.471 3.278 1.490 0.61497 Medium Medium
allpdb0854_8_134w.pdb 0.430 3.367 1.269 0.62571 Medium Medium
allpdb0854_8_60w.pdb 0.463 4.497 1.453 0.58666 Medium Medium
allpdb0854_8_184w.pdb 0.479 3.099 1.229 0.65343 Medium Medium
allpdb0854_8_8w.pdb 0.463 4.780 1.431 0.58201 Medium Medium
allpdb0854_8_135w.pdb 0.455 4.042 1.512 0.58869 Medium Medium
allpdb0854_8_124w.pdb 0.463 4.368 1.468 0.58822 Medium Medium
