#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0336_4_11w.pdb 0.053 13.203 5.337 0.13981 Incorrect Incorrect
allpdb0336_4_126w.pdb 0.000 24.379 14.068 0.03988 Incorrect Incorrect
allpdb0336_4_85w.pdb 0.000 39.296 20.946 0.01660 Incorrect Incorrect
allpdb0336_4_189w.pdb 0.000 33.817 21.365 0.02144 Incorrect Incorrect
allpdb0336_4_57w.pdb 0.016 32.128 13.195 0.03138 Incorrect Incorrect
allpdb0336_4_118w.pdb 0.053 14.892 6.790 0.11515 Incorrect Incorrect
allpdb0336_4_37w.pdb 0.043 15.267 7.005 0.10767 Incorrect Incorrect
allpdb0336_4_59w.pdb 0.043 18.315 9.254 0.08179 Incorrect Incorrect
allpdb0336_4_74w.pdb 0.037 37.271 17.541 0.03131 Incorrect Incorrect
allpdb0336_4_194w.pdb 0.096 16.560 7.954 0.11287 Incorrect Incorrect
allpdb0336_4_16w.pdb 0.000 38.455 15.915 0.01846 Incorrect Incorrect
allpdb0336_4_69w.pdb 0.000 40.253 16.305 0.01703 Incorrect Incorrect
allpdb0336_4_152w.pdb 0.043 26.851 11.195 0.05042 Incorrect Incorrect
allpdb0336_4_143w.pdb 0.000 19.501 10.403 0.06001 Incorrect Incorrect
allpdb0336_4_53w.pdb 0.005 39.184 16.958 0.01934 Incorrect Incorrect
allpdb0336_4_58w.pdb 0.027 40.462 20.568 0.02472 Incorrect Incorrect
allpdb0336_4_23w.pdb 0.016 31.711 14.025 0.03143 Incorrect Incorrect
allpdb0336_4_49w.pdb 0.000 55.273 23.254 0.00908 Incorrect Incorrect
allpdb0336_4_153w.pdb 0.000 52.198 20.839 0.01033 Incorrect Incorrect
allpdb0336_4_92w.pdb 0.000 22.819 13.492 0.04468 Incorrect Incorrect
allpdb0336_4_141w.pdb 0.000 23.669 12.594 0.04274 Incorrect Incorrect
allpdb0336_4_154w.pdb 0.101 15.274 7.046 0.12696 Incorrect Incorrect
allpdb0336_4_185w.pdb 0.000 49.440 19.125 0.01161 Incorrect Incorrect
allpdb0336_4_165w.pdb 0.027 39.153 20.722 0.02561 Incorrect Incorrect
allpdb0336_4_35w.pdb 0.069 22.311 11.330 0.07104 Incorrect Incorrect
allpdb0336_4_54w.pdb 0.000 49.106 23.866 0.01101 Incorrect Incorrect
allpdb0336_4_86w.pdb 0.005 38.471 18.905 0.01937 Incorrect Incorrect
allpdb0336_4_100w.pdb 0.106 16.582 7.866 0.11652 Incorrect Incorrect
allpdb0336_4_109w.pdb 0.005 39.295 22.287 0.01818 Incorrect Incorrect
allpdb0336_4_184w.pdb 0.000 42.828 19.893 0.01452 Incorrect Incorrect
allpdb0336_4_78w.pdb 0.043 31.092 17.086 0.03991 Incorrect Incorrect
allpdb0336_4_182w.pdb 0.000 26.182 11.092 0.03777 Incorrect Incorrect
allpdb0336_4_156w.pdb 0.027 36.005 18.044 0.02875 Incorrect Incorrect
allpdb0336_4_181w.pdb 0.043 36.239 18.496 0.03374 Incorrect Incorrect
allpdb0336_4_81w.pdb 0.064 16.154 7.531 0.10627 Incorrect Incorrect
allpdb0336_4_87w.pdb 0.000 54.973 23.615 0.00912 Incorrect Incorrect
allpdb0336_4_113w.pdb 0.000 38.164 16.129 0.01861 Incorrect Incorrect
allpdb0336_4_159w.pdb 0.027 33.507 16.164 0.03187 Incorrect Incorrect
allpdb0336_4_122w.pdb 0.000 38.669 20.120 0.01721 Incorrect Incorrect
allpdb0336_4_170w.pdb 0.000 35.955 14.925 0.02098 Incorrect Incorrect
allpdb0336_4_114w.pdb 0.000 47.903 20.928 0.01188 Incorrect Incorrect
allpdb0336_4_17w.pdb 0.021 39.769 20.784 0.02338 Incorrect Incorrect
allpdb0336_4_28w.pdb 0.000 56.459 27.026 0.00841 Incorrect Incorrect
allpdb0336_4_198w.pdb 0.000 45.110 23.564 0.01277 Incorrect Incorrect
allpdb0336_4_75w.pdb 0.016 38.989 17.402 0.02290 Incorrect Incorrect
allpdb0336_4_160w.pdb 0.101 15.015 6.975 0.12932 Incorrect Incorrect
allpdb0336_4_98w.pdb 0.000 40.482 17.243 0.01658 Incorrect Incorrect
allpdb0336_4_70w.pdb 0.000 48.156 21.203 0.01173 Incorrect Incorrect
allpdb0336_4_136w.pdb 0.000 19.335 10.541 0.06060 Incorrect Incorrect
allpdb0336_4_90w.pdb 0.000 34.257 21.790 0.02090 Incorrect Incorrect
allpdb0336_4_130w.pdb 0.000 47.191 19.081 0.01252 Incorrect Incorrect
allpdb0336_4_47w.pdb 0.005 42.851 20.353 0.01619 Incorrect Incorrect
allpdb0336_4_94w.pdb 0.005 23.870 13.820 0.04317 Incorrect Incorrect
allpdb0336_4_134w.pdb 0.074 17.315 8.321 0.10004 Incorrect Incorrect
allpdb0336_4_20w.pdb 0.000 29.577 18.561 0.02759 Incorrect Incorrect
allpdb0336_4_172w.pdb 0.000 37.033 19.583 0.01863 Incorrect Incorrect
allpdb0336_4_68w.pdb 0.000 19.270 10.048 0.06156 Incorrect Incorrect
allpdb0336_4_135w.pdb 0.043 34.719 15.685 0.03606 Incorrect Incorrect
allpdb0336_4_176w.pdb 0.043 29.133 14.178 0.04402 Incorrect Incorrect
allpdb0336_4_95w.pdb 0.000 47.028 23.028 0.01195 Incorrect Incorrect
allpdb0336_4_147w.pdb 0.000 41.281 17.636 0.01595 Incorrect Incorrect
allpdb0336_4_111w.pdb 0.005 44.289 22.067 0.01515 Incorrect Incorrect
allpdb0336_4_192w.pdb 0.043 36.374 18.631 0.03359 Incorrect Incorrect
allpdb0336_4_116w.pdb 0.016 41.660 20.359 0.02044 Incorrect Incorrect
allpdb0336_4_83w.pdb 0.000 53.030 23.158 0.00974 Incorrect Incorrect
allpdb0336_4_117w.pdb 0.000 28.334 16.623 0.03021 Incorrect Incorrect
allpdb0336_4_186w.pdb 0.021 34.515 18.878 0.02824 Incorrect Incorrect
allpdb0336_4_161w.pdb 0.005 38.159 20.475 0.01931 Incorrect Incorrect
allpdb0336_4_48w.pdb 0.000 19.571 10.163 0.06001 Incorrect Incorrect
allpdb0336_4_177w.pdb 0.000 20.041 10.112 0.05800 Incorrect Incorrect
allpdb0336_4_157w.pdb 0.005 39.689 17.136 0.01893 Incorrect Incorrect
allpdb0336_4_167w.pdb 0.027 16.919 9.282 0.08452 Incorrect Incorrect
allpdb0336_4_119w.pdb 0.027 42.750 22.870 0.02297 Incorrect Incorrect
allpdb0336_4_166w.pdb 0.016 24.655 14.997 0.04403 Incorrect Incorrect
allpdb0336_4_164w.pdb 0.016 35.588 17.153 0.02584 Incorrect Incorrect
allpdb0336_4_132w.pdb 0.000 33.566 20.884 0.02180 Incorrect Incorrect
allpdb0336_4_66w.pdb 0.000 35.221 17.084 0.02090 Incorrect Incorrect
allpdb0336_4_44w.pdb 0.000 20.729 10.211 0.05502 Incorrect Incorrect
allpdb0336_4_125w.pdb 0.021 34.585 16.787 0.02872 Incorrect Incorrect
allpdb0336_4_195w.pdb 0.005 33.896 21.933 0.02305 Incorrect Incorrect
