#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0732_8_115w.pdb 0.045 33.628 13.268 0.03921 Incorrect Incorrect
allpdb0732_8_7w.pdb 0.045 37.367 14.218 0.03505 Incorrect Incorrect
allpdb0732_8_71w.pdb 0.022 33.764 14.128 0.03107 Incorrect Incorrect
allpdb0732_8_122w.pdb 0.067 31.059 11.677 0.05111 Incorrect Incorrect
allpdb0732_8_164w.pdb 0.045 39.125 15.048 0.03328 Incorrect Incorrect
allpdb0732_8_30w.pdb 0.045 35.342 13.767 0.03712 Incorrect Incorrect
allpdb0732_8_160w.pdb 0.000 32.546 12.131 0.02630 Incorrect Incorrect
allpdb0732_8_88w.pdb 0.056 31.091 12.237 0.04684 Incorrect Incorrect
allpdb0732_8_135w.pdb 0.045 41.689 15.139 0.03153 Incorrect Incorrect
allpdb0732_8_6w.pdb 0.034 37.346 14.371 0.03124 Incorrect Incorrect
allpdb0732_8_182w.pdb 0.011 38.156 15.024 0.02279 Incorrect Incorrect
allpdb0732_8_139w.pdb 0.022 41.165 16.166 0.02397 Incorrect Incorrect
allpdb0732_8_46w.pdb 0.045 39.113 15.063 0.03329 Incorrect Incorrect
allpdb0732_8_176w.pdb 0.045 32.660 12.086 0.04118 Incorrect Incorrect
allpdb0732_8_156w.pdb 0.011 38.547 15.935 0.02213 Incorrect Incorrect
allpdb0732_8_59w.pdb 0.056 31.545 12.150 0.04629 Incorrect Incorrect
allpdb0732_8_14w.pdb 0.022 42.098 16.450 0.02330 Incorrect Incorrect
allpdb0732_8_90w.pdb 0.045 32.818 12.831 0.04043 Incorrect Incorrect
allpdb0732_8_18w.pdb 0.045 37.446 14.522 0.03483 Incorrect Incorrect
allpdb0732_8_104w.pdb 0.045 31.765 12.230 0.04219 Incorrect Incorrect
allpdb0732_8_22w.pdb 0.045 37.826 14.688 0.03444 Incorrect Incorrect
allpdb0732_8_105w.pdb 0.011 36.536 15.061 0.02413 Incorrect Incorrect
allpdb0732_8_187w.pdb 0.011 39.230 15.889 0.02164 Incorrect Incorrect
allpdb0732_8_152w.pdb 0.011 37.721 15.468 0.02296 Incorrect Incorrect
allpdb0732_8_9w.pdb 0.034 33.440 13.704 0.03541 Incorrect Incorrect
allpdb0732_8_175w.pdb 0.011 37.230 15.371 0.02340 Incorrect Incorrect
