#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0854_8_149w.pdb 0.190 10.531 4.487 0.22836 Incorrect Incorrect
allpdb0854_8_60w.pdb 0.264 13.243 5.705 0.20697 Incorrect Incorrect
allpdb0854_8_37w.pdb 0.240 7.701 3.821 0.30747 Acceptable Acceptable
allpdb0854_8_91w.pdb 0.364 6.415 1.917 0.46021 Medium Acceptable
allpdb0854_8_184w.pdb 0.273 8.606 3.993 0.29673 Acceptable Acceptable
allpdb0854_8_144w.pdb 0.380 3.140 1.671 0.56879 Medium Medium
allpdb0854_8_105w.pdb 0.273 5.899 2.638 0.39735 Acceptable Acceptable
allpdb0854_8_35w.pdb 0.140 11.150 5.134 0.19556 Incorrect Incorrect
allpdb0854_8_55w.pdb 0.273 4.202 2.119 0.47002 Acceptable Acceptable
allpdb0854_8_81w.pdb 0.190 6.933 3.612 0.31258 Acceptable Acceptable
allpdb0854_8_68w.pdb 0.289 5.915 3.176 0.38180 Acceptable Acceptable
allpdb0854_8_152w.pdb 0.264 5.993 2.948 0.37935 Acceptable Acceptable
allpdb0854_8_171w.pdb 0.240 5.167 2.707 0.40156 Acceptable Acceptable
allpdb0854_8_44w.pdb 0.248 14.464 6.281 0.18620 Incorrect Incorrect
allpdb0854_8_98w.pdb 0.256 10.543 4.959 0.24465 Incorrect Acceptable
allpdb0854_8_157w.pdb 0.298 6.471 3.063 0.37468 Acceptable Acceptable
allpdb0854_8_162w.pdb 0.116 9.886 4.424 0.21462 Acceptable Incorrect
allpdb0854_8_197w.pdb 0.331 3.961 2.211 0.48909 Medium Acceptable
allpdb0854_8_186w.pdb 0.157 9.528 4.473 0.23376 Acceptable Acceptable
allpdb0854_8_67w.pdb 0.256 6.417 2.660 0.37813 Acceptable Acceptable
allpdb0854_8_191w.pdb 0.347 7.289 2.393 0.40184 Acceptable Acceptable
allpdb0854_8_117w.pdb 0.248 10.509 5.098 0.24102 Incorrect Acceptable
allpdb0854_8_32w.pdb 0.273 14.302 5.225 0.20330 Incorrect Incorrect
allpdb0854_8_94w.pdb 0.364 5.727 2.226 0.45459 Acceptable Acceptable
allpdb0854_8_190w.pdb 0.256 9.989 4.704 0.25616 Acceptable Acceptable
allpdb0854_8_63w.pdb 0.248 13.115 5.958 0.20111 Incorrect Incorrect
allpdb0854_8_57w.pdb 0.017 17.714 7.932 0.07941 Incorrect Incorrect
allpdb0854_8_137w.pdb 0.116 8.748 4.055 0.24056 Acceptable Acceptable
allpdb0854_8_168w.pdb 0.198 6.251 3.135 0.34454 Acceptable Acceptable
allpdb0854_8_147w.pdb 0.339 4.983 2.200 0.46679 Medium Acceptable
allpdb0854_8_79w.pdb 0.174 11.909 5.166 0.19627 Incorrect Incorrect
allpdb0854_8_58w.pdb 0.025 20.391 7.920 0.06915 Incorrect Incorrect
allpdb0854_8_153w.pdb 0.331 5.293 1.866 0.48124 Medium Acceptable
allpdb0854_8_74w.pdb 0.091 12.105 5.540 0.16315 Incorrect Incorrect
allpdb0854_8_187w.pdb 0.033 13.769 5.369 0.12713 Incorrect Incorrect
allpdb0854_8_23w.pdb 0.041 16.940 6.417 0.09809 Incorrect Incorrect
allpdb0854_8_2w.pdb 0.215 14.905 6.541 0.17009 Incorrect Incorrect
allpdb0854_8_15w.pdb 0.174 19.333 9.065 0.12073 Incorrect Incorrect
allpdb0854_8_83w.pdb 0.215 11.102 5.377 0.21888 Incorrect Incorrect
allpdb0854_8_25w.pdb 0.207 10.755 3.610 0.24610 Acceptable Acceptable
allpdb0854_8_36w.pdb 0.256 17.083 6.223 0.16985 Incorrect Incorrect
allpdb0854_8_103w.pdb 0.174 9.704 4.886 0.23127 Acceptable Acceptable
allpdb0854_8_139w.pdb 0.182 13.109 5.801 0.18016 Incorrect Incorrect
