#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0732_8_199w.pdb 0.011 32.204 11.829 0.03073 Incorrect Incorrect
allpdb0732_8_1w.pdb 0.045 36.369 14.565 0.03574 Incorrect Incorrect
allpdb0732_8_59w.pdb 0.011 36.620 13.993 0.02457 Incorrect Incorrect
allpdb0732_8_184w.pdb 0.034 36.014 13.883 0.03267 Incorrect Incorrect
allpdb0732_8_162w.pdb 0.045 36.546 13.883 0.03593 Incorrect Incorrect
allpdb0732_8_57w.pdb 0.000 36.838 14.212 0.02052 Incorrect Incorrect
allpdb0732_8_18w.pdb 0.022 36.447 14.320 0.02830 Incorrect Incorrect
allpdb0732_8_190w.pdb 0.022 34.912 12.990 0.03053 Incorrect Incorrect
allpdb0732_8_91w.pdb 0.034 36.623 14.424 0.03184 Incorrect Incorrect
allpdb0732_8_108w.pdb 0.022 36.570 14.283 0.02821 Incorrect Incorrect
allpdb0732_8_187w.pdb 0.000 34.810 13.061 0.02310 Incorrect Incorrect
allpdb0732_8_15w.pdb 0.000 36.559 13.946 0.02091 Incorrect Incorrect
allpdb0732_8_188w.pdb 0.034 35.755 13.498 0.03313 Incorrect Incorrect
allpdb0732_8_82w.pdb 0.045 36.455 14.377 0.03576 Incorrect Incorrect
allpdb0732_8_145w.pdb 0.034 36.404 14.423 0.03204 Incorrect Incorrect
allpdb0732_8_152w.pdb 0.034 36.165 13.770 0.03260 Incorrect Incorrect
allpdb0732_8_146w.pdb 0.000 37.395 14.040 0.02014 Incorrect Incorrect
allpdb0732_8_124w.pdb 0.045 35.549 14.129 0.03672 Incorrect Incorrect
allpdb0732_8_70w.pdb 0.022 36.705 14.357 0.02806 Incorrect Incorrect
allpdb0732_8_136w.pdb 0.022 36.656 14.317 0.02812 Incorrect Incorrect
allpdb0732_8_56w.pdb 0.034 36.570 14.381 0.03191 Incorrect Incorrect
allpdb0732_8_51w.pdb 0.034 36.413 13.976 0.03226 Incorrect Incorrect
