#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb1080_4_37w.pdb 0.045 24.160 12.077 0.05670 Incorrect Incorrect
allpdb1080_4_100w.pdb 0.030 29.924 13.796 0.03873 Incorrect Incorrect
allpdb1080_4_161w.pdb 0.000 35.350 14.470 0.02176 Incorrect Incorrect
allpdb1080_4_77w.pdb 0.000 45.104 17.966 0.01374 Incorrect Incorrect
allpdb1080_4_164w.pdb 0.000 48.687 16.213 0.01269 Incorrect Incorrect
allpdb1080_4_43w.pdb 0.000 42.947 17.979 0.01487 Incorrect Incorrect
allpdb1080_4_137w.pdb 0.000 47.487 15.729 0.01335 Incorrect Incorrect
allpdb1080_4_85w.pdb 0.000 45.282 17.896 0.01367 Incorrect Incorrect
allpdb1080_4_190w.pdb 0.000 41.488 13.659 0.01740 Incorrect Incorrect
allpdb1080_4_157w.pdb 0.000 33.470 14.232 0.02386 Incorrect Incorrect
allpdb1080_4_41w.pdb 0.090 10.215 3.990 0.20750 Incorrect Incorrect
allpdb1080_4_75w.pdb 0.000 45.526 17.855 0.01356 Incorrect Incorrect
allpdb1080_4_35w.pdb 0.045 16.639 7.116 0.09809 Incorrect Incorrect
allpdb1080_4_159w.pdb 0.000 46.414 17.573 0.01323 Incorrect Incorrect
allpdb1080_4_53w.pdb 0.030 31.433 12.016 0.03778 Incorrect Incorrect
allpdb1080_4_107w.pdb 0.000 45.613 18.132 0.01345 Incorrect Incorrect
allpdb1080_4_176w.pdb 0.000 42.053 15.434 0.01620 Incorrect Incorrect
allpdb1080_4_153w.pdb 0.015 31.528 14.184 0.03125 Incorrect Incorrect
allpdb1080_4_86w.pdb 0.000 50.086 15.581 0.01239 Incorrect Incorrect
allpdb1080_4_105w.pdb 0.000 40.784 13.880 0.01772 Incorrect Incorrect
allpdb1080_4_142w.pdb 0.000 41.030 15.520 0.01680 Incorrect Incorrect
allpdb1080_4_191w.pdb 0.000 42.790 13.904 0.01649 Incorrect Incorrect
allpdb1080_4_200w.pdb 0.000 43.313 14.201 0.01604 Incorrect Incorrect
allpdb1080_4_132w.pdb 0.015 14.162 7.003 0.10788 Incorrect Incorrect
allpdb1080_4_44w.pdb 0.045 22.899 9.497 0.06341 Incorrect Incorrect
allpdb1080_4_136w.pdb 0.015 30.000 10.421 0.03651 Incorrect Incorrect
allpdb1080_4_64w.pdb 0.060 19.721 9.734 0.07986 Incorrect Incorrect
allpdb1080_4_110w.pdb 0.000 45.331 14.394 0.01490 Incorrect Incorrect
allpdb1080_4_36w.pdb 0.000 44.757 15.482 0.01470 Incorrect Incorrect
allpdb1080_4_115w.pdb 0.015 18.312 6.732 0.07983 Incorrect Incorrect
allpdb1080_4_125w.pdb 0.000 45.588 14.786 0.01459 Incorrect Incorrect
allpdb1080_4_184w.pdb 0.030 34.506 14.916 0.03236 Incorrect Incorrect
allpdb1080_4_198w.pdb 0.000 42.783 14.043 0.01642 Incorrect Incorrect
allpdb1080_4_111w.pdb 0.000 48.652 15.808 0.01285 Incorrect Incorrect
allpdb1080_4_112w.pdb 0.000 36.401 11.519 0.02279 Incorrect Incorrect
allpdb1080_4_163w.pdb 0.000 46.966 18.166 0.01283 Incorrect Incorrect
allpdb1080_4_54w.pdb 0.000 25.525 11.329 0.03902 Incorrect Incorrect
allpdb1080_4_99w.pdb 0.000 28.743 11.648 0.03225 Incorrect Incorrect
