#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0089_10_162w.pdb 0.200 4.724 2.119 0.43259 Acceptable Acceptable
allpdb0089_10_23w.pdb 0.156 5.001 2.425 0.39173 Acceptable Acceptable
allpdb0089_10_168w.pdb 0.161 5.056 2.402 0.39344 Acceptable Acceptable
allpdb0089_10_103w.pdb 0.178 5.579 2.526 0.37913 Acceptable Acceptable
allpdb0089_10_20w.pdb 0.150 5.113 2.332 0.39234 Acceptable Acceptable
allpdb0089_10_138w.pdb 0.161 4.884 2.433 0.39611 Acceptable Acceptable
allpdb0089_10_47w.pdb 0.150 4.594 2.225 0.41212 Acceptable Acceptable
allpdb0089_10_133w.pdb 0.139 5.233 2.350 0.38453 Acceptable Acceptable
allpdb0089_10_11w.pdb 0.144 5.779 2.747 0.35269 Acceptable Acceptable
allpdb0089_10_164w.pdb 0.139 5.852 2.640 0.35378 Acceptable Acceptable
allpdb0089_10_83w.pdb 0.122 5.234 2.569 0.36719 Acceptable Acceptable
allpdb0089_10_93w.pdb 0.122 5.346 2.677 0.35922 Acceptable Acceptable
