#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0461_4_12w.pdb 0.241 9.387 3.722 0.27701 Acceptable Acceptable
allpdb0461_4_123w.pdb 0.231 9.479 3.990 0.26701 Acceptable Acceptable
allpdb0461_4_131w.pdb 0.250 9.214 4.040 0.27698 Acceptable Acceptable
allpdb0461_4_171w.pdb 0.241 9.187 3.819 0.27855 Acceptable Acceptable
allpdb0461_4_133w.pdb 0.241 10.062 4.200 0.25676 Incorrect Acceptable
allpdb0461_4_99w.pdb 0.241 10.215 3.979 0.25810 Acceptable Acceptable
allpdb0461_4_77w.pdb 0.231 9.536 4.050 0.26495 Acceptable Acceptable
allpdb0461_4_160w.pdb 0.241 10.470 4.362 0.24791 Incorrect Acceptable
allpdb0461_4_122w.pdb 0.222 10.049 4.227 0.25037 Incorrect Acceptable
allpdb0461_4_37w.pdb 0.222 9.335 4.119 0.26420 Acceptable Acceptable
allpdb0461_4_57w.pdb 0.204 10.149 4.142 0.24398 Incorrect Acceptable
allpdb0461_4_144w.pdb 0.222 9.687 3.991 0.26033 Acceptable Acceptable
allpdb0461_4_128w.pdb 0.250 10.093 4.102 0.26098 Incorrect Acceptable
allpdb0461_4_7w.pdb 0.213 10.050 4.098 0.24937 Incorrect Acceptable
allpdb0461_4_90w.pdb 0.222 9.499 4.111 0.26145 Acceptable Acceptable
allpdb0461_4_3w.pdb 0.194 9.718 3.823 0.25377 Acceptable Acceptable
allpdb0461_4_87w.pdb 0.194 9.608 4.063 0.25115 Acceptable Acceptable
allpdb0461_4_154w.pdb 0.241 10.302 4.234 0.25242 Incorrect Acceptable
allpdb0461_4_146w.pdb 0.231 9.757 4.084 0.26060 Acceptable Acceptable
allpdb0461_4_132w.pdb 0.259 9.179 3.952 0.28228 Acceptable Acceptable
allpdb0461_4_10w.pdb 0.222 9.364 3.895 0.26771 Acceptable Acceptable
allpdb0461_4_152w.pdb 0.250 9.476 3.941 0.27414 Acceptable Acceptable
allpdb0461_4_97w.pdb 0.213 10.650 4.203 0.23836 Incorrect Acceptable
allpdb0461_4_165w.pdb 0.250 8.898 3.705 0.28931 Acceptable Acceptable
allpdb0461_4_113w.pdb 0.185 10.997 4.296 0.22261 Incorrect Incorrect
allpdb0461_4_197w.pdb 0.222 9.462 3.883 0.26622 Acceptable Acceptable
allpdb0461_4_35w.pdb 0.194 9.743 4.096 0.24830 Acceptable Acceptable
allpdb0461_4_177w.pdb 0.241 9.045 4.024 0.27725 Acceptable Acceptable
allpdb0461_4_16w.pdb 0.204 10.679 4.251 0.23408 Incorrect Acceptable
allpdb0461_4_24w.pdb 0.231 9.488 4.069 0.26545 Acceptable Acceptable
allpdb0461_4_95w.pdb 0.241 9.138 4.001 0.27594 Acceptable Acceptable
allpdb0461_4_38w.pdb 0.250 9.134 3.929 0.28045 Acceptable Acceptable
allpdb0461_4_147w.pdb 0.204 10.145 3.955 0.24731 Acceptable Acceptable
allpdb0461_4_72w.pdb 0.222 9.668 4.103 0.25869 Acceptable Acceptable
allpdb0461_4_170w.pdb 0.231 8.992 3.904 0.27733 Acceptable Acceptable
allpdb0461_4_134w.pdb 0.222 9.059 3.880 0.27347 Acceptable Acceptable
allpdb0461_4_82w.pdb 0.241 9.799 3.952 0.26534 Acceptable Acceptable
allpdb0461_4_189w.pdb 0.231 9.155 3.909 0.27426 Acceptable Acceptable
allpdb0461_4_180w.pdb 0.231 9.139 4.040 0.27215 Acceptable Acceptable
allpdb0461_4_111w.pdb 0.213 10.007 4.168 0.24891 Incorrect Acceptable
allpdb0461_4_33w.pdb 0.222 11.073 4.390 0.23251 Incorrect Acceptable
allpdb0461_4_83w.pdb 0.213 9.721 4.100 0.25476 Acceptable Acceptable
allpdb0461_4_167w.pdb 0.194 9.369 3.978 0.25680 Acceptable Acceptable
allpdb0461_4_84w.pdb 0.194 9.676 4.188 0.24792 Acceptable Acceptable
allpdb0461_4_176w.pdb 0.222 9.868 4.134 0.25483 Acceptable Acceptable
allpdb0461_4_130w.pdb 0.204 9.597 4.082 0.25409 Acceptable Acceptable
allpdb0461_4_158w.pdb 0.176 10.484 4.265 0.22753 Incorrect Incorrect
